Id,Label,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,giantcomponent
4353,radebeul,1,1,1,0,2391,25
4354,mauer,0,0,0,0,2392,2369
4355,hessen,0,0,0,0,2393,2370
4356,stop,0,0,0,0,2394,2371
4357,dr,0,0,0,0,2395,2372
4358,fleischer,0,0,0,0,2396,2373
4359,weber,0,0,0,0,2397,2374
4360,jacke,0,0,0,0,2398,2375
4361,einheiten,0,0,0,0,2399,2376
4362,durchaus,0,0,0,0,2400,2377
4363,ehemalig,7,0.29878,0.30645,1.032258,3,0
4364,nutzung,0,0,0,0,2401,2378
4365,angehoben,0,0,0,0,2402,2379
4366,run,0,0,0,0,2403,2380
4367,hättest,0,0,0,0,2404,2381
4368,erscheinung,0,0,0,0,2405,2382
4369,gemacht,0,0,0,0,2406,2383
4370,idiot,0,0,0,0,2407,2384
4371,user,0,0,0,0,2408,2385
4372,verzerrte,0,0,0,0,2409,2386
4373,eroberer,0,0,0,0,2410,2387
4374,findest,0,0,0,0,2411,2388
4375,zwischendurch,0,0,0,0,2412,2389
4376,vermute,0,0,0,0,2413,2390
4377,demnächst,0,0,0,0,2414,2391
4378,liste,0,0,0,0,2415,2392
4379,altes,0,0,0,0,2416,2393
4380,frechheit,0,0,0,0,2417,2394
4381,jünger,0,0,0,0,2418,2395
4382,geklaut,0,0,0,0,2419,2396
4383,gewahr,0,0,0,0,2420,2397
4384,mehrheit,0,0,0,0,2421,2398
4385,schafft,0,0,0,0,2422,2399
4386,windows,0,0,0,0,2423,2400
4387,silvia,0,0,0,0,2424,2401
4388,ausspruch,0,0,0,0,2425,2402
4389,kino,0,0,0,0,2426,2403
4390,berge,0,0,0,0,2427,2404
4391,änderung,0,0,0,0,2428,2405
4392,benny,0,0,0,0,2429,2406
4393,ersichtlich,0,0,0,0,2430,2407
4394,irgendeiner,0,0,0,0,2431,2408
4395,meldung,0,0,0,0,2432,2409
4396,orientieren,0,0,0,0,2433,2410
4397,setze,0,0,0,0,2434,2411
4398,test,0,0,0,0,2435,2412
4399,wandern,0,0,0,0,2436,2413
4400,anlage,0,0,0,0,2437,2414
4401,überwacht,0,0,0,0,2438,2415
4402,schassen,0,0,0,0,2439,2416
4403,logo,0,0,0,0,2440,2417
4404,syrien,0,0,0,0,2441,2418
4405,kunden,0,0,0,0,2442,2419
4406,fahrt,0,0,0,0,2443,2420
4407,harmlos,0,0,0,0,2444,2421
4408,bogen,0,0,0,0,2445,2422
4409,laien,0,0,0,0,2446,2423
4410,stundenlang,0,0,0,0,2447,2424
4411,fing,0,0,0,0,2448,2425
4412,schaffe,0,0,0,0,2449,2426
4413,bursch,0,0,0,0,2450,2427
4414,anpassen,0,0,0,0,2451,2428
4415,beständig,0,0,0,0,2452,2429
4416,dazugehört,0,0,0,0,2453,2430
4417,wahlen,0,0,0,0,2454,2431
4418,erneuen,0,0,0,0,2455,2432
4419,hol,0,0,0,0,2456,2433
4420,lenkrad,0,0,0,0,2457,2434
4421,organ,0,0,0,0,2458,2435
4422,erklär,0,0,0,0,2459,2436
4423,säure,0,0,0,0,2460,2437
4424,manchmalten,0,0,0,0,2461,2438
4425,pharmaindustrie,0,0,0,0,2462,2439
4426,micha,0,0,0,0,2463,2440
4427,mütter,0,0,0,0,2464,2441
4428,rausgehen,0,0,0,0,2465,2442
4429,alter,0,0,0,0,2466,2443
4430,freundschaft,0,0,0,0,2467,2444
4431,geschweige,0,0,0,0,2468,2445
4432,ofen,0,0,0,0,2469,2446
4433,lege,0,0,0,0,2470,2447
4434,lutz,0,0,0,0,2471,2448
4435,betragen,0,0,0,0,2472,2449
4436,zitat,0,0,0,0,2473,2450
4437,monster,0,0,0,0,2474,2451
4438,seitens,0,0,0,0,2475,2452
4439,mehrmals,0,0,0,0,2476,2453
4440,mara,0,0,0,0,2477,2454
4441,allgegenwart,0,0,0,0,2478,2455
4442,fickt,0,0,0,0,2479,2456
4443,höhen,0,0,0,0,2480,2457
4444,kunst,0,0,0,0,2481,2458
4445,derzeit,0,0,0,0,2482,2459
4446,eintragen,0,0,0,0,2483,2460
4447,hässlich,0,0,0,0,2484,2461
4448,kalt,0,0,0,0,2485,2462
4449,kontroll,0,0,0,0,2486,2463
4450,leistung,0,0,0,0,2487,2464
4451,magisch,0,0,0,0,2488,2465
4452,urteil,0,0,0,0,2489,2466
4453,waage,0,0,0,0,2490,2467
4454,alleinen,0,0,0,0,2491,2468
4455,behörden,0,0,0,0,2492,2469
4456,bishern,0,0,0,0,2493,2470
4457,druck,0,0,0,0,2494,2471
4458,erhoffen,0,0,0,0,2495,2472
4459,europäer,0,0,0,0,2496,2473
4460,fakt,0,0,0,0,2497,2474
4461,führung,0,0,0,0,2498,2475
4462,garmisch,0,0,0,0,2499,2476
4463,geb,0,0,0,0,2500,2477
4464,heutzutage,0,0,0,0,2501,2478
4465,hiermit,0,0,0,0,2502,2479
4466,höhle,0,0,0,0,2503,2480
4467,leiten,0,0,0,0,2504,2481
4468,marmor,0,0,0,0,2505,2482
4469,meiden,0,0,0,0,2506,2483
4470,nutze,0,0,0,0,2507,2484
4471,ober,0,0,0,0,2508,2485
4472,operieren,0,0,0,0,2509,2486
4473,rechtlich,0,0,0,0,2510,2487
4474,schaffst,0,0,0,0,2511,2488
4475,strassen,0,0,0,0,2512,2489
4476,sympathisch,0,0,0,0,2513,2490
4477,tanzstudio,0,0,0,0,2514,2491
4478,tausenden,0,0,0,0,2515,2492
4479,ulm,0,0,0,0,2516,2493
4480,umwelt,0,0,0,0,2517,2494
4481,verhältnis,0,0,0,0,2518,2495
4482,verliebt,0,0,0,0,2519,2496
4483,vermutlich,0,0,0,0,2520,2497
4484,weiden,0,0,0,0,2521,2498
4485,weissen,0,0,0,0,2522,2499
4486,weltweit,0,0,0,0,2523,2500
4487,wärme,1,1,1,0,2524,22
4488,ärgern,0,0,0,0,2525,2501
4489,mischen,0,0,0,0,2526,2502
4490,marge,0,0,0,0,2527,2503
4491,dreitausend,0,0,0,0,2528,2504
4492,ca,0,0,0,0,2529,2505
4493,marcel,0,0,0,0,2530,2506
4494,beulen,0,0,0,0,2531,2507
4495,dynamisch,0,0,0,0,2532,2508
4496,organisch,0,0,0,0,2533,2509
4497,passen,0,0,0,0,2534,2510
4498,umsonst,0,0,0,0,2535,2511
4499,rainer,0,0,0,0,2536,2512
4500,artikel,0,0,0,0,2537,2513
4501,beide,0,0,0,0,2538,2514
4502,belegen,0,0,0,0,2539,2515
4503,diva,0,0,0,0,2540,2516
4504,dorf,0,0,0,0,2541,2517
4505,körperlichen,0,0,0,0,2542,2518
4506,machart,0,0,0,0,2543,2519
4507,nagel,0,0,0,0,2544,2520
4508,zubehör,0,0,0,0,2545,2521
4509,hardware,0,0,0,0,2546,2522
4510,langweilig,0,0,0,0,2547,2523
4511,gelder,0,0,0,0,2548,2524
4512,lehrerin,0,0,0,0,2549,2525
4513,linear,0,0,0,0,2550,2526
4514,mega,0,0,0,0,2551,2527
4515,mischung,0,0,0,0,2552,2528
4516,modus,0,0,0,0,2553,2529
4517,neuem,0,0,0,0,2554,2530
4518,raucher,0,0,0,0,2555,2531
4519,super,0,0,0,0,2556,2532
4520,verteidigen,0,0,0,0,2557,2533
4521,neulich,7,0.315722,0.324605,0,5,0
4522,li,0,0,0,0,2558,2534
4523,woanders,0,0,0,0,2559,2535
4524,wirkung,0,0,0,0,2560,2536
4525,analysieren,0,0,0,0,2561,2537
4526,norma,0,0,0,0,2562,2538
4527,iphone,0,0,0,0,2563,2539
4528,norbert,0,0,0,0,2564,2540
4529,gelegenheit,0,0,0,0,2565,2541
4530,beschiss,7,0.311358,0.31924,0,15,0
4531,simone,0,0,0,0,2566,2542
4532,lord,0,0,0,0,2567,2543
4533,süss,0,0,0,0,2568,2544
4534,tool,0,0,0,0,2569,2545
4535,sach,0,0,0,0,2570,2546
4536,wolke,0,0,0,0,2571,2547
4537,daniel,0,0,0,0,2572,2548
4538,inzwischen,0,0,0,0,2573,2549
4539,ermitteln,0,0,0,0,2574,2550
4540,überraschen,0,0,0,0,2575,2551
4541,pyramide,0,0,0,0,2576,2552
4542,danken,0,0,0,0,2577,2553
4543,personal,0,0,0,0,2578,2554
4544,rabatt,0,0,0,0,2579,2555
4545,tat,0,0,0,0,2580,2556
4546,stopp,0,0,0,0,2581,2557
4547,link,0,0,0,0,2582,2558
4548,mitgenommen,0,0,0,0,2583,2559
4549,reifen,0,0,0,0,2584,2560
4550,rechner,0,0,0,0,2585,2561
4551,bunt,0,0,0,0,2586,2562
4552,tennis,0,0,0,0,2587,2563
4553,uli,0,0,0,0,2588,2564
4554,satanisch,0,0,0,0,2589,2565
4555,scharlatan,0,0,0,0,2590,2566
4556,neueste,0,0,0,0,2591,2567
4557,honig,0,0,0,0,2592,2568
4558,worüber,0,0,0,0,2593,2569
4559,funktion,0,0,0,0,2594,2570
4560,amazon,0,0,0,0,2595,2571
4561,april,0,0,0,0,2596,2572
4562,bullen,0,0,0,0,2597,2573
4563,erinnere,0,0,0,0,2598,2574
4564,hauses,0,0,0,0,2599,2575
4565,häfen,0,0,0,0,2600,2576
4566,marco,0,0,0,0,2601,2577
4567,momenten,0,0,0,0,2602,2578
4568,nebel,0,0,0,0,2603,2579
4569,nicole,0,0,0,0,2604,2580
4570,orten,0,0,0,0,2605,2581
4571,serie,0,0,0,0,2606,2582
4572,stapel,0,0,0,0,2607,2583
4573,vornehmen,0,0,0,0,2608,2584
4574,wunderschön,0,0,0,0,2609,2585
4575,würdet,0,0,0,0,2610,2586
4576,erfahre,0,0,0,0,2611,2587
4577,turnier,0,0,0,0,2612,2588
4578,propaganda,0,0,0,0,2613,2589
4579,hieren,0,0,0,0,2614,2590
4580,schwäche,0,0,0,0,2615,2591
4581,wende,0,0,0,0,2616,2592
4582,scheint,0,0,0,0,2617,2593
4583,sowiesoen,0,0,0,0,2618,2594
4584,sollst,0,0,0,0,2619,2595
4585,mürrisch,0,0,0,0,2620,2596
4586,weider,0,0,0,0,2621,2597
4587,minimal,0,0,0,0,2622,2598
4588,französisch,0,0,0,0,2623,2599
4589,daneben,0,0,0,0,2624,2600
4590,schönheit,0,0,0,0,2625,2601
4591,zentral,0,0,0,0,2626,2602
4592,allzu,0,0,0,0,2627,2603
4593,terrasse,0,0,0,0,2628,2604
4594,forderungen,0,0,0,0,2629,2605
4595,überallen,0,0,0,0,2630,2606
4596,minimum,0,0,0,0,2631,2607
4597,uniform,0,0,0,0,2632,2608
4598,johannes,0,0,0,0,2633,2609
4599,open,0,0,0,0,2634,2610
4600,pattaya,0,0,0,0,2635,2611
4601,ray,0,0,0,0,2636,2612
4602,trainer,0,0,0,0,2637,2613
4603,somien,0,0,0,0,2638,2614
4604,warte,0,0,0,0,2639,2615
4605,ehren,0,0,0,0,2640,2616
4606,call,0,0,0,0,2641,2617
4607,pflegen,0,0,0,0,2642,2618
4608,ingo,0,0,0,0,2643,2619
4609,anlass,0,0,0,0,2644,2620
4610,möchtest,0,0,0,0,2645,2621
4611,möglichst,0,0,0,0,2646,2622
4612,ohnehin,0,0,0,0,2647,2623
4613,schliesslich,0,0,0,0,2648,2624
4614,soja,0,0,0,0,2649,2625
4615,uk,0,0,0,0,2650,2626
4616,ursula,0,0,0,0,2651,2627
4617,youtub,0,0,0,0,2652,2628
4618,falscher,0,0,0,0,2653,2629
4619,canon,0,0,0,0,2654,2630
4620,mucki,0,0,0,0,2655,2631
4621,getriebe,0,0,0,0,2656,2632
4622,russland,0,0,0,0,2657,2633
4623,brav,0,0,0,0,2658,2634
4624,vermutung,0,0,0,0,2659,2635
4625,gebiete,0,0,0,0,2660,2636
4626,dauer,0,0,0,0,2661,2637
4627,herkömmlich,0,0,0,0,2662,2638
4628,löst,0,0,0,0,2663,2639
4629,stehe,0,0,0,0,2664,2640
4630,vertrag,0,0,0,0,2665,2641
4631,schicht,0,0,0,0,2666,2642
4632,viva,0,0,0,0,2667,2643
4633,erlösen,0,0,0,0,2668,2644
4634,bislang,0,0,0,0,2669,2645
4635,kerl,0,0,0,0,2670,2646
4636,kumpel,0,0,0,0,2671,2647
4637,simon,0,0,0,0,2672,2648
4638,weiber,0,0,0,0,2673,2649
4639,weihnachten,0,0,0,0,2674,2650
4640,besucher,0,0,0,0,2675,2651
4641,dieb,0,0,0,0,2676,2652
4642,gewöhnlich,0,0,0,0,2677,2653
4643,schlauer,0,0,0,0,2678,2654
4644,bitteschön,0,0,0,0,2679,2655
4645,rhein,0,0,0,0,2680,2656
4646,versuchst,0,0,0,0,2681,2657
4647,aids,0,0,0,0,2682,2658
4648,theo,0,0,0,0,2683,2659
4649,verzweifelt,0,0,0,0,2684,2660
4650,allererstes,0,0,0,0,2685,2661
4651,arno,0,0,0,0,2686,2662
4652,uno,0,0,0,0,2687,2663
4653,werner,0,0,0,0,2688,2664
4654,zusätzlich,0,0,0,0,2689,2665
4655,studie,0,0,0,0,2690,2666
4656,krabi,0,0,0,0,2691,2667
4657,putzen,0,0,0,0,2692,2668
4658,draufen,0,0,0,0,2693,2669
4659,immobilie,0,0,0,0,2694,2670
4660,stabil,0,0,0,0,2695,2671
4661,spinne,0,0,0,0,2696,2672
4662,haupt,0,0,0,0,2697,2673
4663,konzentrieren,0,0,0,0,2698,2674
4664,sogenanntes,0,0,0,0,2699,2675
4665,sämtlich,0,0,0,0,2700,2676
4666,moskitos,0,0,0,0,2701,2677
4667,reiz,0,0,0,0,2702,2678
4668,relevant,0,0,0,0,2703,2679
4669,alpha,0,0,0,0,2704,2680
4670,beiträg,0,0,0,0,2705,2681
4671,bessere,0,0,0,0,2706,2682
4672,br,0,0,0,0,2707,2683
4673,brennen,0,0,0,0,2708,2684
4674,cash,0,0,0,0,2709,2685
4675,entsorgen,0,0,0,0,2710,2686
4676,fieber,0,0,0,0,2711,2687
4677,gebühr,0,0,0,0,2712,2688
4678,hebel,0,0,0,0,2713,2689
4679,hirn,0,0,0,0,2714,2690
4680,jawohl,0,0,0,0,2715,2691
4681,karte,0,0,0,0,2716,2692
4682,mist,0,0,0,0,2717,2693
4683,multi,0,0,0,0,2718,2694
4684,neutral,0,0,0,0,2719,2695
4685,oval,0,0,0,0,2720,2696
4686,pdf,0,0,0,0,2721,2697
4687,städte,0,0,0,0,2722,2698
4688,ulla,0,0,0,0,2723,2699
4689,vermeiden,0,0,0,0,2724,2700
4690,vision,0,0,0,0,2725,2701
4691,willi,0,0,0,0,2726,2702
4692,wismar,0,0,0,0,2727,2703
4693,äh,0,0,0,0,2728,2704
4694,auswahl,0,0,0,0,2729,2705
4695,fragte,0,0,0,0,2730,2706
4696,mittelpunkt,0,0,0,0,2731,2707
4697,termine,0,0,0,0,2732,2708
4698,eimer,0,0,0,0,2733,2709
4699,vorrangig,0,0,0,0,2734,2710
4700,dahinterstecken,0,0,0,0,2735,2711
4701,überprüfen,0,0,0,0,2736,2712
4702,johann,0,0,0,0,2737,2713
4703,brand,0,0,0,0,2738,2714
4704,weste,0,0,0,0,2739,2715
4705,kilogramm,0,0,0,0,2740,2716
4706,esel,0,0,0,0,2741,2717
4707,spanien,0,0,0,0,2742,2718
4708,gibts,0,0,0,0,2743,2719
4709,unnötig,0,0,0,0,2744,2720
4710,firewall,0,0,0,0,2745,2721
4711,börse,0,0,0,0,2746,2722
4712,lagern,0,0,0,0,2747,2723
4713,mike,0,0,0,0,2748,2724
4714,infos,0,0,0,0,2749,2725
4715,erobert,0,0,0,0,2750,2726
4716,vereinbart,0,0,0,0,2751,2727
4717,bereitschaft,0,0,0,0,2752,2728
4718,haltung,0,0,0,0,2753,2729
4719,honorar,0,0,0,0,2754,2730
4720,kritisch,0,0,0,0,2755,2731
4721,marke,0,0,0,0,2756,2732
4722,bravo,0,0,0,0,2757,2733
4723,nato,0,0,0,0,2758,2734
4724,bühne,0,0,0,0,2759,2735
4725,terror,0,0,0,0,2760,2736
4726,heulen,0,0,0,0,2761,2737
4727,angeln,0,0,0,0,2762,2738
4728,angucken,0,0,0,0,2763,2739
4729,ausländer,0,0,0,0,2764,2740
4730,mussen,0,0,0,0,2765,2741
4731,männlich,0,0,0,0,2766,2742
4732,schock,0,0,0,0,2767,2743
4733,vorallem,0,0,0,0,2768,2744
4734,innerlich,0,0,0,0,2769,2745
4735,reist,0,0,0,0,2770,2746
4736,theater,0,0,0,0,2771,2747
4737,teilnahme,0,0,0,0,2772,2748
4738,hersteller,0,0,0,0,2773,2749
4739,anscheinend,0,0,0,0,2774,2750
4740,leder,0,0,0,0,2775,2751
4741,quatschen,0,0,0,0,2776,2752
4742,diener,0,0,0,0,2777,2753
4743,hemd,0,0,0,0,2778,2754
4744,ersatz,0,0,0,0,2779,2755
4745,modul,0,0,0,0,2780,2756
4746,olivia,0,0,0,0,2781,2757
4747,schlau,0,0,0,0,2782,2758
4748,koch,0,0,0,0,2783,2759
4749,nordsee,0,0,0,0,2784,2760
4750,schneider,0,0,0,0,2785,2761
4751,pflege,0,0,0,0,2786,2762
4752,maske,0,0,0,0,2787,2763
4753,gewinner,0,0,0,0,2788,2764
4754,aufenthalt,0,0,0,0,2789,2765
4755,schwanz,0,0,0,0,2790,2766
4756,emotionalität,0,0,0,0,2791,2767
4757,schnee,0,0,0,0,2792,2768
4758,stange,0,0,0,0,2793,2769
4759,gewann,0,0,0,0,2794,2770
4760,möchten,0,0,0,0,2795,2771
4761,gebrauch,0,0,0,0,2796,2772
4762,nisch,0,0,0,0,2797,2773
4763,raumes,0,0,0,0,2798,2774
4764,haushalt,0,0,0,0,2799,2775
4765,schuss,0,0,0,0,2800,2776
4766,sicherung,0,0,0,0,2801,2777
4767,vordergrund,0,0,0,0,2802,2778
4768,sauber,0,0,0,0,2803,2779
4769,medion,0,0,0,0,2804,2780
4770,genuss,0,0,0,0,2805,2781
4771,lokal,0,0,0,0,2806,2782
4772,laser,0,0,0,0,2807,2783
4773,signal,0,0,0,0,2808,2784
4774,weihrauch,0,0,0,0,2809,2785
4775,akku,0,0,0,0,2810,2786
4776,karre,0,0,0,0,2811,2787
4777,raten,0,0,0,0,2812,2788
4778,wart,0,0,0,0,2813,2789
4779,frühern,0,0,0,0,2814,2790
4780,georg,0,0,0,0,2815,2791
4781,helm,0,0,0,0,2816,2792
4782,mord,0,0,0,0,2817,2793
4783,pizza,0,0,0,0,2818,2794
4784,provinz,0,0,0,0,2819,2795
4785,roller,0,0,0,0,2820,2796
4786,visa,0,0,0,0,2821,2797
4787,adolf,0,0,0,0,2822,2798
4788,beeindruckt,0,0,0,0,2823,2799
4789,eule,0,0,0,0,2824,2800
4790,habs,0,0,0,0,2825,2801
4791,leichte,0,0,0,0,2826,2802
4792,rätsel,0,0,0,0,2827,2803
4793,verpasst,0,0,0,0,2828,2804
4794,farben,0,0,0,0,2829,2805
4795,bios,0,0,0,0,2830,2806
4796,optimal,0,0,0,0,2831,2807
4797,korruption,0,0,0,0,2832,2808
4798,achte,0,0,0,0,2833,2809
4799,haiku,8,0.237633,0.241828,0,12,0
4800,benzin,0,0,0,0,2834,2810
4801,vergleich,0,0,0,0,2835,2811
4802,distanz,0,0,0,0,2836,2812
4803,melissa,0,0,0,0,2837,2813
4804,halbes,0,0,0,0,2838,2814
4805,sofa,0,0,0,0,2839,2815
4806,dino,0,0,0,0,2840,2816
4807,solch,0,0,0,0,2841,2817
4808,änderungen,0,0,0,0,2842,2818
4809,süsse,0,0,0,0,2843,2819
4810,kämpfer,0,0,0,0,2844,2820
4811,gebieten,0,0,0,0,2845,2821
4812,fliesen,0,0,0,0,2846,2822
4813,ignorieren,0,0,0,0,2847,2823
4814,events,0,0,0,0,2848,2824
4815,gesagt,0,0,0,0,2849,2825
4816,obe,0,0,0,0,2850,2826
4817,abo,0,0,0,0,2851,2827
4818,geschäft,0,0,0,0,2852,2828
4819,vivo,0,0,0,0,2853,2829
4820,zusammenarbeit,0,0,0,0,2854,2830
4821,tauchen,0,0,0,0,2855,2831
4822,lärm,0,0,0,0,2856,2832
4823,jeweils,0,0,0,0,2857,2833
4824,armee,0,0,0,0,2858,2834
4825,besen,0,0,0,0,2859,2835
4826,nervös,0,0,0,0,2860,2836
4827,teurer,0,0,0,0,2861,2837
4828,anja,0,0,0,0,2862,2838
4829,beten,0,0,0,0,2863,2839
4830,kümmert,0,0,0,0,2864,2840
4831,norman,0,0,0,0,2865,2841
4832,porto,0,0,0,0,2866,2842
4833,vergleichen,0,0,0,0,2867,2843
4834,fix,0,0,0,0,2868,2844
4835,hindurch,0,0,0,0,2869,2845
4836,wunderschöne,0,0,0,0,2870,2846
4837,medium,0,0,0,0,2871,2847
4838,herbert,0,0,0,0,2872,2848
4839,bewerber,0,0,0,0,2873,2849
4840,lädt,0,0,0,0,2874,2850
4841,asthma,0,0,0,0,2875,2851
4842,ladung,0,0,0,0,2876,2852
4843,weiterlesen,0,0,0,0,2877,2853
4844,hasse,0,0,0,0,2878,2854
4845,solle,0,0,0,0,2879,2855
4846,meldet,0,0,0,0,2880,2856
4847,oberst,0,0,0,0,2881,2857
4848,verleihen,0,0,0,0,2882,2858
4849,batterie,0,0,0,0,2883,2859
4850,geguckt,0,0,0,0,2884,2860
4851,horst,0,0,0,0,2885,2861
4852,riesengrosses,0,0,0,0,2886,2862
4853,fels,0,0,0,0,2887,2863
4854,jäger,0,0,0,0,2888,2864
4855,konsole,0,0,0,0,2889,2865
4856,engagieren,0,0,0,0,2890,2866
4857,hosen,0,0,0,0,2891,2867
4858,garn,0,0,0,0,2892,2868
4859,sehren,0,0,0,0,2893,2869
4860,gehofft,0,0,0,0,2894,2870
4861,rache,0,0,0,0,2895,2871
4862,religiös,0,0,0,0,2896,2872
4863,rentner,0,0,0,0,2897,2873
4864,bochum,0,0,0,0,2898,2874
4865,schmerzhaft,0,0,0,0,2899,2875
4866,leitung,0,0,0,0,2900,2876
4867,gesprächen,0,0,0,0,2901,2877
4868,wisse,0,0,0,0,2902,2878
4869,davids,0,0,0,0,2903,2879
4870,salat,0,0,0,0,2904,2880
4871,arisch,0,0,0,0,2905,2881
4872,huhn,0,0,0,0,2906,2882
4873,national,0,0,0,0,2907,2883
4874,symbolisch,0,0,0,0,2908,2884
4875,historisch,0,0,0,0,2909,2885
4876,robin,0,0,0,0,2910,2886
4877,meyer,0,0,0,0,2911,2887
4878,anzahlen,0,0,0,0,2912,2888
4879,vorwürfe,0,0,0,0,2913,2889
4880,tragisch,0,0,0,0,2914,2890
4881,wagner,0,0,0,0,2915,2891
4882,header,0,0,0,0,2916,2892
4883,fähig,0,0,0,0,2917,2893
4884,burg,0,0,0,0,2918,2894
4885,feier,0,0,0,0,2919,2895
4886,eile,0,0,0,0,2920,2896
4887,ordnen,0,0,0,0,2921,2897
4888,erweitern,0,0,0,0,2922,2898
4889,geldes,0,0,0,0,2923,2899
4890,massnahmen,0,0,0,0,2924,2900
4891,wlan,0,0,0,0,2925,2901
4892,täter,0,0,0,0,2926,2902
4893,wohnzimmer,0,0,0,0,2927,2903
4894,anzeigen,0,0,0,0,2928,2904
4895,bauer,0,0,0,0,2929,2905
4896,duschen,0,0,0,0,2930,2906
4897,gerede,0,0,0,0,2931,2907
4898,vitamin,0,0,0,0,2932,2908
4899,überein,0,0,0,0,2933,2909
4900,hasen,0,0,0,0,2934,2910
4901,phasen,0,0,0,0,2935,2911
4902,mobile,0,0,0,0,2936,2912
4903,männern,0,0,0,0,2937,2913
4904,tomaten,0,0,0,0,2938,2914
4905,mandy,0,0,0,0,2939,2915
4906,mittlerweilen,0,0,0,0,2940,2916
4907,höhern,0,0,0,0,2941,2917
4908,werd,0,0,0,0,2942,2918
4909,umzug,0,0,0,0,2943,2919
4910,schickt,0,0,0,0,2944,2920
4911,beliebig,0,0,0,0,2945,2921
4912,anhängen,0,0,0,0,2946,2922
4913,schraube,0,0,0,0,2947,2923
4914,übrigens,0,0,0,0,2948,2924
4915,puma,0,0,0,0,2949,2925
4916,versehen,0,0,0,0,2950,2926
4917,abbauen,0,0,0,0,2951,2927
4918,fabrik,0,0,0,0,2952,2928
4919,haie,0,0,0,0,2953,2929
4920,fördern,0,0,0,0,2954,2930
4921,bess,0,0,0,0,2955,2931
4922,heuer,0,0,0,0,2956,2932
4923,mädel,0,0,0,0,2957,2933
4924,gewicht,0,0,0,0,2958,2934
4925,vorhanden,0,0,0,0,2959,2935
4926,lach,0,0,0,0,2960,2936
4927,etwaten,0,0,0,0,2961,2937
4928,trainiert,0,0,0,0,2962,2938
4929,kollege,0,0,0,0,2963,2939
4930,mäuse,0,0,0,0,2964,2940
4931,flügel,0,0,0,0,2965,2941
4932,alarm,0,0,0,0,2966,2942
4933,appell,0,0,0,0,2967,2943
4934,laura,0,0,0,0,2968,2944
4935,presse,0,0,0,0,2969,2945
4936,sensor,0,0,0,0,2970,2946
4937,wochenende,0,0,0,0,2971,2947
4938,demnach,0,0,0,0,2972,2948
4939,zumeist,0,0,0,0,2973,2949
4940,reeissen,0,0,0,0,2974,2950
4941,reiter,0,0,0,0,2975,2951
4942,steine,0,0,0,0,2976,2952
4943,gewagter,0,0,0,0,2977,2953
4944,griechisch,0,0,0,0,2978,2954
4945,sensationell,0,0,0,0,2979,2955
4946,mitbringen,0,0,0,0,2980,2956
4947,urban,0,0,0,0,2981,2957
4948,kurve,0,0,0,0,2982,2958
4949,labor,0,0,0,0,2983,2959
4950,us,0,0,0,0,2984,2960
4951,charlie,0,0,0,0,2985,2961
4952,halbwegs,0,0,0,0,2986,2962
4953,gerhard,0,0,0,0,2987,2963
4954,weimar,0,0,0,0,2988,2964
4955,voyager,0,0,0,0,2989,2965
4956,umsatz,0,0,0,0,2990,2966
4957,major,0,0,0,0,2991,2967
4958,lego,0,0,0,0,2992,2968
4959,schmal,0,0,0,0,2993,2969
4960,beraten,0,0,0,0,2994,2970
4961,schatten,0,0,0,0,2995,2971
4962,schwere,0,0,0,0,2996,2972
4963,schwingen,0,0,0,0,2997,2973
4964,serbisch,0,0,0,0,2998,2974
4965,reisenden,0,0,0,0,2999,2975
4966,verpassen,0,0,0,0,3000,2976
4967,hobby,0,0,0,0,3001,2977
4968,fell,6,0.317152,0.325502,0,10,0
4969,erwarte,0,0,0,0,3002,2978
4970,elegant,0,0,0,0,3003,2979
4971,genial,0,0,0,0,3004,2980
4972,solo,0,0,0,0,3005,2981
4973,beule,0,0,0,0,3006,2982
4974,startet,0,0,0,0,3007,2983
4975,würd,0,0,0,0,3008,2984
4976,juni,0,0,0,0,3009,2985
4977,eulen,0,0,0,0,3010,2986
4978,anschluss,0,0,0,0,3011,2987
4979,hügel,0,0,0,0,3012,2988
4980,verabschieden,0,0,0,0,3013,2989
4981,hacker,0,0,0,0,3014,2990
4982,kommune,0,0,0,0,3015,2991
4983,vorn,0,0,0,0,3016,2992
4984,wiener,0,0,0,0,3017,2993
4985,frankfurt,0,0,0,0,3018,2994
4986,einhorn,0,0,0,0,3019,2995
4987,master,0,0,0,0,3020,2996
4988,öfters,0,0,0,0,3021,2997
4989,anhänger,0,0,0,0,3022,2998
4990,rauskommen,0,0,0,0,3023,2999
4991,ebay,0,0,0,0,3024,3000
4992,regal,0,0,0,0,3025,3001
4993,drückt,0,0,0,0,3026,3002
4994,sorte,0,0,0,0,3027,3003
4995,bewohner,0,0,0,0,3028,3004
4996,duell,0,0,0,0,3029,3005
4997,genre,0,0,0,0,3030,3006
4998,autos,0,0,0,0,3031,3007
4999,wölfe,0,0,0,0,3032,3008
